Name,POS,DK Pts,DK Price,FD Points,FD Price,DK Price %,FD Price %,Diff DK/FD
Antonio Andrews,RB,0,3000,0.5,4500,0.06,0.075,-0.015
Chris Hogan,WR,1.050,3000,0.8,4500,0.06,0.075,-0.015
Zach Zenner,RB,0.300,3000,0.3,4500,0.06,0.075,-0.015
Terron Ward,RB,0.950,3000,0.7,4500,0.06,0.075,-0.015
Willie Snead,WR,10.350,3000,8.6,4700,0.06,0.07833333333333334,-0.01833333333333334
Quinton Patton,WR,3.250,3000,2.3,4500,0.06,0.075,-0.015
Sammie Coates,WR,0,3000,0,4500,0.06,0.075,-0.015
Ka'Deem Carey,RB,0,3000,1.7,5100,0.06,0.085,-0.02500000000000001
Ty Montgomery,WR,3.850,3000,2.9,4700,0.06,0.07833333333333334,-0.01833333333333334
Alonzo Harris,RB,0,3000,0,5000,0.06,0.08333333333333333,-0.02333333333333333
Bruce Ellington,WR,2.500,3000,1.5,4500,0.06,0.075,-0.015
Rashad Greene,WR,9.250,3000,7,4700,0.06,0.07833333333333334,-0.01833333333333334
Devin Smith,WR,0,3000,0,4600,0.06,0.07666666666666666,-0.016666666666666663
Josh Robinson,RB,1.100,3000,1.1,4900,0.06,0.08166666666666667,-0.021666666666666667
De'Anthony Thomas,WR,2.550,3000,1.3,4500,0.06,0.075,-0.015
Cody Latimer,WR,0.000,3000,0,4500,0.06,0.075,-0.015
Brittan Golden,WR,0,3000,0,4500,0.06,0.075,-0.015
Cordarrelle Patterson,WR,0.550,3000,0.3,4700,0.06,0.07833333333333334,-0.01833333333333334
Damien Williams,RB,6.150,3000,5.2,5700,0.06,0.095,-0.035
Stefon Diggs,WR,0,3000,0,4500,0.06,0.075,-0.015
Lorenzo Taliaferro,RB,13.600,3000,12.1,5600,0.06,0.09333333333333334,-0.03333333333333334
Cameron Artis-Payne,RB,0.000,3000,0,5300,0.06,0.08833333333333333,-0.028333333333333335
Lucky Whitehead,WR,0.000,3000,0,4600,0.06,0.07666666666666666,-0.016666666666666663
Jaelen Strong,WR,0,3000,0,5100,0.06,0.085,-0.02500000000000001
Adam Thielen,WR,0.000,3000,0,4500,0.06,0.075,-0.015
Khiry Robinson,RB,9.350,3000,7.9,4900,0.06,0.08166666666666667,-0.021666666666666667
Taylor Gabriel,WR,2.350,3000,1.6,4500,0.06,0.075,-0.015
Jeff Janis,WR,0.000,3000,0,4500,0.06,0.075,-0.015
Owen Daniels,TE,3.700,2900,2.5,4700,0.058,0.07833333333333334,-0.020333333333333335
Anthony Fasano,TE,11.100,2800,9.6,5000,0.056,0.08333333333333333,-0.027333333333333328
Jacob Tamme,TE,8.300,2800,6.6,4900,0.056,0.08166666666666667,-0.025666666666666664
David Johnson,TE,0.000,2800,14.5,6000,0.056,0.1,-0.044000000000000004
Jared Cook,TE,11.600,2800,9.1,5400,0.056,0.09,-0.033999999999999996
Scott Chandler,TE,6.200,2700,5.2,4900,0.054,0.08166666666666667,-0.027666666666666666
Lance Kendricks,TE,7.350,2700,6.6,4600,0.054,0.07666666666666666,-0.02266666666666666
Chase Coffman,TE,8.200,2600,6.2,4500,0.052,0.075,-0.023
Gavin Escobar,TE,5.700,2600,4.2,4500,0.052,0.075,-0.023
